HMDB_ID,Name,MF,Exact_Mass,category
HMDB0000827,Stearic acid,C18H36O2,284.2715304,0
HMDB0000828,Ureidosuccinic acid,C5H8N2O5,176.0433214,0
HMDB0000829,N-Stearoylsphingosine,C36H71NO3,565.5433952,0
HMDB0000830,Neuraminic acid,C9H17NO8,267.0954165,0
HMDB0000831,N-Lignoceroylsphingosine,C42H83NO3,649.6372955,0
HMDB0000832,Capryloylglycine,C10H19NO3,201.1364935,0
HMDB0000833,N-Glycolylneuraminic acid,C11H19NO10,325.1008958,0
HMDB0000839,Pentaporphyrin I,C20H14N4,310.1218465,0
HMDB0000840,Salicyluric acid,C9H9NO4,195.0531578,0
HMDB0000842,Quinaldic acid,C10H7NO2,173.0476785,0
HMDB0000843,"N-Acetylgalactosamine 4,6-disulfate",C8H15NO12S2,381.0035663,0
HMDB0000848,Stearoylcarnitine,C25H49NO4,427.3661591,0
HMDB0000851,Pyridinoline,C18H28N4O8,428.1907139,0
HMDB0000854,Formiminoglutamic acid,C6H10N2O4,174.0640568,0
HMDB0000855,Nicotinamide riboside,C11H14N2O5,254.0902715,0
HMDB0000856,N-a-Acetylcitrulline,C8H15N3O4,217.106256,0
HMDB0000866,N-Acetyl-L-tyrosine,C11H13NO4,223.0844579,0
HMDB0000869,Uroporphyrin II,C48H54N4O16,942.3534817,0
HMDB0000870,Histamine,C5H9N3,111.0796473,0
HMDB0000871,5alpha-Cholestanone,C27H46O,386.3548661,0
HMDB0000872,Tetradecanedioic acid,C14H26O4,258.1831093,0
HMDB0000873,4-Methylcatechol,C7H8O2,124.0524295,0
HMDB0000874,Tauroursodeoxycholic acid,C26H45NO6S,499.2967589,0
HMDB0000875,Trigonelline,C7H7NO2,137.0476785,0
HMDB0000878,Ergosterol,C28H44O,396.339216,0
HMDB0000879,Tetrahydrodeoxycorticosterone,C21H34O3,334.250795,0
HMDB0000881,Xanthurenic acid,C10H7NO4,205.0375077,0
HMDB0000884,Ribothymidine,C10H14N2O6,258.0851862,0
HMDB0000885,CE(16:0),C43H76O2,624.5845317,0
HMDB0000887,Hemin,C34H32ClFeN4O4,651.1461504,0
HMDB0000888,Undecanedioic acid,C11H20O4,216.1361591,0
HMDB0000890,Uroporphyrin IV,C40H38N4O16,830.2282812,0
HMDB0000893,Suberic acid,C8H14O4,174.0892089,0
HMDB0000894,Vinylacetylglycine,C6H9NO3,143.0582432,0
HMDB0000895,Acetylcholine,C7H15NO2,145.1102787,0
HMDB0000897,7-Methylguanine,C6H7N5O,165.0650599,0
HMDB0000898,1-Methylhistamine,C6H11N3,125.0952974,0
HMDB0000901,Valproic acid glucuronide,C14H24O8,320.1471177,0
HMDB0000902,NAD,C21H27N7O14P2,663.1091218,0
HMDB0000903,Tetrahydrocortisone,C21H32O5,364.2249741,0
HMDB0000904,Citrulline,C6H13N3O3,175.0956913,0
HMDB0000905,Deoxyadenosine monophosphate,C10H14N5O6P,331.0681697,0
HMDB0000906,Trimethylamine,C3H9N,59.07349929,0
HMDB0000907,Sulfolithocholic acid,C24H40O6S,456.2545597,0
HMDB0000910,Tridecanoic acid,C13H26O2,214.1932801,0
HMDB0000912,Succinyladenosine,C14H17N5O8,383.1077125,0
HMDB0000913,Vanillactic acid,C10H12O5,212.0684735,0
HMDB0000918,CE(18:1(9Z)),C45H78O2,650.6001818,0
HMDB0000925,Trimethylamine N-oxide,C3H9NO,75.06841392,0
HMDB0000926,Pyridine,C5H5N,79.04219917,0
HMDB0000929,L-Tryptophan,C11H12N2O2,204.0898776,0
HMDB0000933,Traumatic acid,C12H20O4,228.1361591,0
HMDB0000934,Uridine diphosphate acetylgalactosamine 4-sulfate,C17H27N3O20P2S,687.038384,0
HMDB0000935,Uridine diphosphate glucuronic acid,C15H22N2O18P2,580.0342849,0
HMDB0000937,Stigmasterol,C29H48O,412.3705162,0
HMDB0000941,Cholest-5-ene,C27H46,370.3599515,0
HMDB0000942,Tetrahydroneopterin,C9H15N5O4,257.112404,0
HMDB0000944,Behenic acid,C22H44O2,340.3341307,0
HMDB0000947,Undecanoic acid,C11H22O2,186.1619799,0
HMDB0000950,Cer(d18:1/23:0),C41H81NO3,635.6216455,0
HMDB0000954,trans-Ferulic acid,C10H10O4,194.0579088,0
HMDB0000957,Pyrocatechol,C6H6O2,110.0367794,0
HMDB0000961,Farnesyl pyrophosphate,C15H28O7P2,382.1310272,0
HMDB0000962,Lipoamide,C8H15NOS2,205.0595055,0
HMDB0000963,5-Methylthioribose 1-phosphate,C6H13O7PS,260.01196,0
HMDB0000965,Hypotaurine,C2H7NO2S,109.0197492,0
HMDB0000968,"1D-Myo-inositol 1,4-bisphosphate",C6H14O12P2,339.9960489,0
HMDB0000969,"1,25-Dihydroxyvitamin D3-26,23-lactone",C27H40O5,444.2875744,0
HMDB0000972,10-Formyltetrahydrofolate,C20H23N7O7,473.1658961,0
HMDB0000973,Hydrogen phosphate,H3O4P,97.97689521,0
HMDB0000977,3-Hexaprenyl-4-hydroxy-5-methoxybenzoic acid,C38H56O4,576.4178603,0
HMDB0000978,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,207.0531578,0
HMDB0000980,Dihydroneopterin triphosphate,C9H16N5O13P3,494.9957452,0
HMDB0000982,5-Methylcytidine,C10H15N3O5,257.1011706,0
HMDB0000985,Dihydrolipoamide,C8H17NOS2,207.0751556,0
HMDB0000988,S-Adenosylmethioninamine,C14H22N6O3S,354.1474096,0
HMDB0000990,Acetaldehyde,C2H4O,44.02621475,0
HMDB0000991,DL-2-Aminooctanoic acid,C8H17NO2,159.1259288,0
HMDB0000995,16-Dehydroprogesterone,C21H28O2,312.2089301,0
HMDB0000996,3-Sulfinoalanine,C3H7NO4S,153.0095784,0
HMDB0000998,dCTP,C9H16N3O13P3,466.9895971,0
HMDB0000999,Phosphoribosylformylglycineamidine,C8H16N3O8P,313.067501,0
HMDB0001000,dUDP,C9H14N2O11P2,388.0072823,0
HMDB0001003,Adenosine phosphosulfate,C10H14N5O10PS,427.0198989,0
HMDB0001004,Oxoamide,C10H12N2O2,192.0898776,0
HMDB0001005,(S)-Ureidoglycolic acid,C3H6N2O4,134.0327567,0
HMDB0001007,3-Pyridinebutanoic acid,C9H11NO2,165.0789786,0
HMDB0001008,Biliverdin,C33H34N4O6,582.2478348,0
HMDB0001009,N-Methylnicotinium,C11H16N2,176.1313485,0
HMDB0001011,Methacrylyl-CoA,C25H40N7O17P3S,835.1414231,0
HMDB0001013,Cotinine glucuronide,C16H20N2O7,352.127051,0
HMDB0001015,N-Formyl-L-methionine,C6H11NO3S,177.0459639,0
HMDB0001016,D-4'-Phosphopantothenate,C9H18NO8P,299.0770031,0
HMDB0001018,UDP-D-Xylose,C14H22N2O16P2,536.0444557,0
HMDB0001020,"N,N-Dimethylaniline",C8H11N,121.0891494,0
HMDB0001021,Malyl-CoA,C25H40N7O20P3S,883.126167,0
HMDB0001022,Succinyl-CoA,C25H40N7O19P3S,867.1312524,0
HMDB0001023,"4,4-Dimethylcholesta-8,14,24-trienol",C29H46O,410.3548661,0
HMDB0001024,Phosphohydroxypyruvic acid,C3H5O7P,183.977289,0
HMDB0001028,25-Azacholesterol,C26H45NO,387.3501151,0
HMDB0001030,3'-Ketolactose,C12H20O11,340.1005615,0
HMDB0001031,Deoxyribose 5-phosphate,C5H11O7P,214.0242392,0
HMDB0001032,Dehydroepiandrosterone sulfate,C19H28O5S,368.1657447,0
HMDB0001035,Angiotensin II,C50H71N13O12,1045.534515,0
HMDB0001036,Angiotensin III,C46H66N12O9,930.5075718,0
HMDB0001038,Angiotensin IV,C40H54N8O8,774.4064607,0
HMDB0001041,2-Methylbutyryl-CoA,C26H44N7O17P3S,851.1727232,0
HMDB0001043,Arachidonic acid,C20H32O2,304.2402303,0
HMDB0001045,Enkephalin L,C28H37N5O7,555.2692986,0
HMDB0001049,gamma-Glutamylcysteine,C8H14N2O5S,250.0623423,0
HMDB0001050,Hypochlorite,ClHO,51.97159233,0
HMDB0001051,Glyceraldehyde,C3H6O3,90.03169406,0
HMDB0001052,(S)-3-Hydroxyisobutyryl-CoA,C25H42N7O18P3S,853.1519878,0
HMDB0001054,Dolichyl b-D-glucosyl phosphate,C21H39O9P,466.2331694,0
HMDB0001056,Dihydrofolic acid,C19H21N7O6,443.1553314,0
HMDB0001057,3-Methylglutaconyl-CoA,C27H42N7O19P3S,893.1469024,0
HMDB0001059,"Inositol 1,3,4,5-tetraphosphate",C6H16O18P4,499.9287098,0
HMDB0001060,Ubiquinol 8,C49H76O4,728.5743609,0
HMDB0001061,Iodate,HIO3,175.8970419,0
HMDB0001062,N-Acetyl-D-Glucosamine 6-Phosphate,C8H16NO9P,301.0562676,0
HMDB0001063,"3-Hexaprenyl-4,5-Dihydroxybenzoic acid",C37H54O4,562.4022102,0
HMDB0001064,Linoleoyl-CoA,C39H66N7O17P3S,1029.344874,0
HMDB0001066,S-Lactoylglutathione,C13H21N3O8S,379.1049354,0
HMDB0001067,N-Acetylaspartylglutamic acid,C11H16N2O8,304.0906655,0
HMDB0001068,D-Sedoheptulose 7-phosphate,C7H15O10P,290.0402832,0
HMDB0001069,2-Phenylaminoadenosine,C16H18N6O4,358.1389531,0
HMDB0001070,Octanoyl-CoA,C29H50N7O17P3S,893.2196734,0
HMDB0001072,Coenzyme Q10,C59H90O4,862.6839114,0
HMDB0001080,4-Aminobutyraldehyde,C4H9NO,87.06841392,0
HMDB0001081,(N-acetylneuraminosyl(a2-6)lactosamine),C25H42N2O19,674.2381772,0
HMDB0001084,D-1-Piperideine-2-carboxylic acid,C6H9NO2,127.0633285,0
HMDB0001085,Leukotriene B4,C20H32O4,336.2300595,0
HMDB0001086,Uroporphyrinogen III,C40H44N4O16,836.2752314,0
HMDB0001087,5-Methylthioribose,C6H12O4S,180.0456296,0
HMDB0001088,Butyryl-CoA,C25H42N7O17P3S,837.1570732,0
HMDB0001090,(S)-5-Diphosphomevalonic acid,C6H14O10P2,308.0062197,0
HMDB0001091,3-Hydroxyquinine,C20H24N2O3,340.1786926,0
HMDB0001093,"5a-Cholesta-8,24-dien-3-one",C27H42O,382.323566,0
HMDB0001094,Octaprenyl diphosphate,C40H68O7P2,722.4440276,0
HMDB0001095,GDP-L-fucose,C16H25N5O15P2,589.0822382,0
HMDB0001096,Carbamoyl phosphate,CH4NO5P,140.9827088,0
HMDB0001097,Protoporphyrinogen IX,C34H40N4O4,568.3049558,0
HMDB0001104,N-Acetyl-b-glucosaminylamine,C8H16N2O5,220.1059216,0
HMDB0001106,3-Aminopropionaldehyde,C3H7NO,73.05276385,0
HMDB0001107,7-Methylguanosine,C11H15N5O5,297.1073186,0
HMDB0001109,Glucosamine-1P,C6H14NO8P,259.0457029,0
HMDB0001112,D-Glyceraldehyde 3-phosphate,C3H7O6P,169.9980245,0
HMDB0001114,Stearoyl-CoA,C39H70N7O17P3S,1033.376174,0
HMDB0001117,4-Phosphopantothenoylcysteine,C12H23N2O9PS,402.0861875,0
HMDB0001120,Dimethylallylpyrophosphate,C5H12O7P2,246.0058258,0
HMDB0001122,N-Methylformamide,C2H5NO,59.03711379,0
HMDB0001124,Trehalose 6-phosphate,C12H23O14P,422.082542,0
HMDB0001125,Inositol cyclic phosphate,C6H11O8P,242.0191538,0
HMDB0001126,Nornicotine,C9H12N2,148.1000484,0
HMDB0001127,6-Phosphonoglucono-D-lactone,C6H11O9P,258.0140685,0
HMDB0001128,5-Phosphoribosylamine,C5H12NO7P,229.0351383,0
HMDB0001131,Iminoaspartic acid,C4H5NO4,131.0218577,0
HMDB0001132,Nicotinic acid mononucleotide,C11H16NO9P,337.0562676,0
HMDB0001134,Phosphoadenosine phosphosulfate,C10H15N5O13P2S,506.9862293,0
HMDB0001137,Hydroxymethylbilane,C40H46N4O17,854.2857961,0
HMDB0001139,Prostaglandin F2a,C20H34O5,354.2406242,0
HMDB0001140,Octanal,C8H16O,128.1201151,0
HMDB0001142,FMNH2,C17H23N4O9P,458.1202649,0
HMDB0001143,"Inositol 1,3,4-trisphosphate",C6H15O15P3,419.9623793,0
HMDB0001147,Aminomalonic acid,C3H5NO4,119.0218577,0
HMDB0001155,Diadenosine triphosphate,C20H27N10O16P3,756.0819344,0
HMDB0001157,2-Methylacetoacetyl-CoA,C26H42N7O18P3S,865.1519878,0
HMDB0001160,Tricosanoic acid,C23H46O2,354.3497807,0
HMDB0001162,Heme O,C49H58FeN4O5,838.3756631,0
HMDB0001163,Guanosine diphosphate mannose,C16H25N5O16P2,605.0771528,0
HMDB0001164,"trans-1,2-Dihydrobenzene-1,2-diol",C6H8O2,112.0524295,0
HMDB0001165,Keratan,C28H48N2O32S4,1052.1073,0
HMDB0001167,Pyruvaldehyde,C3H4O2,72.02112937,0
HMDB0001168,"2,4-Decadienoyl-CoA",C31H50N7O17P3S,917.2196734,0
HMDB0001169,4-Aminophenol,C6H7NO,109.0527639,0
HMDB0001175,Malonyl-CoA,C24H38N7O19P3S,853.1156023,0
HMDB0001176,Cytidine monophosphate N-acetylneuraminic acid,C20H31N4O16P,614.1472675,0
HMDB0001177,(S)-Succinyldihydrolipoamide,C12H21NO4S2,307.0911995,0
HMDB0001178,Adenosine diphosphate ribose,C15H23N5O14P2,559.0716735,0
HMDB0001179,Nicotinic acid adenine dinucleotide,C21H26N6O15P2,664.0931374,0
HMDB0001180,N2-Succinyl-L-glutamic acid 5-semialdehyde,C9H13NO6,231.0742872,0
HMDB0001181,"4a-Carboxy-4b-methyl-5a-cholesta-8,24-dien-3b-ol",C29H46O3,442.3446953,0
HMDB0001183,Octanol,C8H18O,130.1357652,0
HMDB0001184,Methyl propenyl ketone,C5H8O,84.05751488,0
HMDB0001185,S-Adenosylmethionine,C15H22N6O5S,398.1372388,0
HMDB0001186,N1-Acetylspermine,C12H28N4O,244.2263115,0
HMDB0001188,"(S)-2,3-Epoxysqualene",C30H50O,426.3861662,0
HMDB0001189,2(N)-Methyl-norsalsolinol,C10H13NO2,179.0946287,0
HMDB0001190,Indoleacetaldehyde,C10H9NO,159.0684139,0
HMDB0001191,Deoxyuridine triphosphate,C9H15N2O14P3,467.9736127,0
HMDB0001192,Diadenosine pentaphosphate,C20H29N10O22P5,916.0145952,0
HMDB0001196,"N,N'-Diacetylchitobiosyldiphosphodolichol",C28H50N2O19P2,780.2483005,0
HMDB0001197,FADH,C27H35N9O15P2,787.1727845,0
HMDB0001198,Leukotriene C4,C30H47N3O9S,625.3033008,0
HMDB0001199,N2-Succinyl-L-ornithine,C9H16N2O5,232.1059216,0
HMDB0001200,N'-Formylkynurenine,C11H12N2O4,236.0797069,0
HMDB0001201,Guanosine diphosphate,C10H15N5O11P2,443.0243294,0
HMDB0001202,dCMP,C9H14N3O7P,307.0569363,0
HMDB0001203,"4a-Formyl-5a-cholesta-8,24-dien-3b-ol",C28H44O2,412.3341307,0
HMDB0001204,trans-3-Hydroxycotinine glucuronide,C16H20N2O8,368.1219656,0
HMDB0001206,Acetyl-CoA,C23H38N7O17P3S,809.1257731,0
HMDB0001209,Allantoic acid,C4H8N4O4,176.0545548,0
HMDB0001211,Diadenosine tetraphosphate,C20H28N10O19P4,836.0482648,0
HMDB0001212,Hydantoin-5-propionic acid,C6H8N2O4,172.0484068,0
HMDB0001216,Tetrahydropteridine,C6H8N4,136.0748963,0
HMDB0001217,4a-Methylzymosterol,C28H46O,398.3548661,0
HMDB0001218,Coumarin,C9H6O2,146.0367794,0
HMDB0001219,Chlordecone alcohol,C10H2Cl10O,487.6990918,0
HMDB0001227,5-Thymidylic acid,C10H15N2O8P,322.056602,0
HMDB0001228,L-Glutamic acid 5-phosphate,C5H10NO7P,227.0194882,0
HMDB0001232,4-Nitrophenol,C6H5NO3,139.026943,0
HMDB0001235,5-Aminoimidazole ribonucleotide,C8H14N3O7P,295.0569363,0
HMDB0001238,N-Acetylserotonin,C12H14N2O2,218.1055277,0
HMDB0001240,Pseudooxynicotine,C10H14N2O,178.1106131,0
HMDB0001241,2-Aminomuconic acid,C6H7NO4,157.0375077,0
HMDB0001242,Obtusifoliol,C30H50O2,442.3810808,0
HMDB0001244,"15-Keto-13,14-dihydroprostaglandin A2",C20H30O4,334.2144094,0
HMDB0001245,dCDP,C9H15N3O10P2,387.0232667,0
HMDB0001248,FAD,C27H33N9O15P2,785.1571345,0
HMDB0001250,N-Acetylarylamine,C8H9NO,135.0684139,0
HMDB0001252,Betaine aldehyde,C5H11NO,101.084064,0
HMDB0001253,"5,6-Dihydroxyindole-2-carboxylic acid",C9H7NO4,193.0375077,0
HMDB0001256,Spermine,C10H26N4,202.2157469,0
HMDB0001257,Spermidine,C7H19N3,145.1578976,0
HMDB0001260,ADP-Ribosyl-L-arginine,C21H35N9O15P2,715.1727845,0
HMDB0001261,Coproporphyrinogen III,C36H44N4O8,660.3159144,0
HMDB0001262,Maltotriose,C18H32O16,504.169035,0
HMDB0001265,Fucose 1-phosphate,C6H13O8P,244.0348039,0
HMDB0001267,4-Oxo-4-(3-pyridyl)-butanamide,C9H10N2O2,178.0742276,0
HMDB0001268,4-Fumarylacetoacetic acid,C8H8O6,200.032088,0
HMDB0001270,"Glyceric acid 1,3-biphosphate",C3H8O10P2,265.9592695,0
HMDB0001272,Nicotine glucuronide,C16H22N2O6,338.1477864,0
HMDB0001273,Guanosine triphosphate,C10H16N5O14P3,522.9906598,0
HMDB0001274,dTDP,C10H16N2O11P2,402.0229324,0
HMDB0001275,Propionyl-CoA,C24H40N7O17P3S,823.1414231,0
HMDB0001276,N1-Acetylspermidine,C9H21N3O,187.1684623,0
HMDB0001278,Presqualene diphosphate,C30H52O7P2,586.318827,0
HMDB0001280,2-Aminomuconic acid semialdehyde,C6H7NO3,141.0425931,0
HMDB0001282,Diadenosine hexaphosphate,C20H30N10O25P6,995.9809256,0
HMDB0001285,Geranyl-PP,C10H20O7P2,314.068426,0
HMDB0001290,Glutaconyl-CoA,C26H40N7O19P3S,879.1312524,0
HMDB0001291,trans-D-Decenoyl-CoA,C31H52N7O17P3S,919.2353235,0
HMDB0001295,2-Hydroxyphytanoyl-CoA,C41H74N7O18P3S,1077.402389,0
HMDB0001297,Norcotinine,C9H10N2O,162.079313,0
HMDB0001308,5'-Phosphoribosyl-N-formylglycinamide,C8H15N2O9P,314.0515166,0
HMDB0001309,m-Chlorohippuric acid,C9H8ClNO3,213.0192708,0
HMDB0001312,Diadenosine diphosphate,C20H26N10O13P2,676.115604,0
HMDB0001314,Cyclic GMP,C10H12N5O7P,345.0474343,0
HMDB0001316,6-Phosphogluconic acid,C6H13O10P,276.0246331,0
HMDB0001319,Pyridoxine 5'-phosphate,C8H12NO6P,249.0402236,0
HMDB0001320,"(13E)-11a-Hydroxy-9,15-dioxoprost-13-enoic acid",C20H32O5,352.2249741,0
HMDB0001321,D-Erythrose 4-phosphate,C4H9O7P,200.0085892,0
HMDB0001322,Oleoyl-CoA,C39H68N7O17P3S,1031.360524,0
HMDB0001325,"N6,N6,N6-Trimethyl-L-lysine",C9H20N2O2,188.1524779,0
HMDB0001328,dTDP-D-glucose,C16H26N2O16P2,564.0757558,0
HMDB0001330,2-Amino-3-carboxymuconic acid semialdehyde,C7H7NO5,185.0324223,0
HMDB0001337,Leukotriene A4,C20H30O3,318.2194948,0
HMDB0001338,Palmityl-CoA,C37H66N7O17P3S,1005.344874,0
HMDB0001339,Glutaryl-CoA,C26H42N7O19P3S,881.1469024,0
HMDB0001340,Diguanosine tetraphosphate,C20H28N10O21P4,868.0380941,0
HMDB0001342,Thymidine 5'-triphosphate,C10H17N2O14P3,481.9892628,0
HMDB0001343,Mevalonic acid-5P,C6H13O7P,228.0398893,0
HMDB0001345,4-Trimethylammoniobutanal,C7H15NO,129.1153641,0
HMDB0001346,GDP-4-Dehydro-6-deoxy-D-mannose,C16H23N5O15P2,587.0665881,0
HMDB0001348,SM(d18:1/18:0),C41H83N2O6P,730.598875,0
HMDB0001354,"5,10-Methenyltetrahydrofolic acid",C20H21N7O6,455.1553314,0
HMDB0001355,Parathion,C10H14NO5PS,291.0330298,0
HMDB0001356,2-Methyl-3-hydroxybutyryl-CoA,C26H44N7O18P3S,867.1676379,0
HMDB0001358,Retinal,C20H28O,284.2140155,0
HMDB0001359,Phytanoyl-CoA,C41H74N7O17P3S,1061.407474,0
HMDB0001361,Carbon monoxide,CO,27.99491462,0
HMDB0001362,Hydrogen,H2,2.015650064,0
HMDB0001364,Adenosine tetraphosphate,C10H17N5O16P4,586.9620756,0
HMDB0001365,Cotinine methonium ion,C11H14N2O,190.1106131,0
HMDB0001366,Purine,C5H4N4,120.0435961,0
HMDB0001368,3-Mercaptopyruvic acid,C3H4O3S,119.9881147,0
HMDB0001370,Diaminopimelic acid,C7H14N2O4,190.0953569,0
HMDB0001371,Nitrogen,N2,28.00614801,0
HMDB0001372,Thiamine pyrophosphate,C12H18N4O7P2S,424.0371432,0
HMDB0001373,Dephospho-CoA,C21H35N7O13P2S,687.148878,0
HMDB0001374,Choloyl-CoA,C45H74N7O20P3S,1157.392218,0
HMDB0001375,3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,911.1574671,0
HMDB0001377,Oxygen,O2,31.98982924,0
HMDB0001379,Diguanosine triphosphate,C20H27N10O18P3,788.0717636,0
HMDB0001380,Diguanosine pentaphosphate,C20H29N10O24P5,948.0044245,0
HMDB0001383,Sphinganine 1-phosphate,C18H40NO5P,381.2644099,0
HMDB0001387,N-Methylphenylethanolamine,C9H13NO,151.099714,0
HMDB0001388,Alpha-Linolenic acid,C18H30O2,278.2245802,0
HMDB0001389,Melatonin,C13H16N2O2,232.1211778,0
HMDB0001396,5-Methyltetrahydrofolic acid,C20H25N7O6,459.1866316,0
HMDB0001397,Guanosine monophosphate,C10H14N5O8P,363.057999,0
HMDB0001399,"4,6-Dideoxy-4-oxo-dTDP-D-glucose",C16H24N2O15P2,546.0651911,0
HMDB0001405,3-Sulfinylpyruvic acid,C3H4O5S,151.9779442,0
HMDB0001406,Niacinamide,C6H6N2O,122.0480128,0
HMDB0001409,dUMP,C9H13N2O8P,308.0409519,0
HMDB0001410,"2-Amino-4-oxo-6-(1',2'-dioxoprolyl)-7,8-dihydroxypteridine",C9H9N5O5,267.0603684,0
HMDB0001412,"7,8-Dihydropteroic acid",C14H14N6O3,314.1127383,0
HMDB0001413,Citicoline,C14H26N4O11P2,488.1073307,0
HMDB0001414,Putrescine,C4H12N2,88.10004839,0
HMDB0001416,Pantetheine 4'-phosphate,C11H23N2O7PS,358.0963583,0
HMDB0001419,24-Hydroxycholesterol,C27H46O2,402.3497807,0
HMDB0001421,"4,4-Dimethyl-14a-formyl-5a-cholesta-8,24-dien-3b-ol",C30H48O2,440.3654308,0
HMDB0001422,"3-Hydroxy-N6,N6,N6-trimethyl-L-lysine",C9H20N2O3,204.1473925,0
HMDB0001423,Coenzyme A,C21H36N7O16P3S,767.1152084,0
HMDB0001424,4-(3-Pyridyl)-3-butenoic acid,C9H9NO2,163.0633285,0
HMDB0001425,Estrone sulfate,C18H22O5S,350.1187945,0
HMDB0001426,Formaldehyde,CH2O,30.01056469,0
HMDB0001431,Pyridoxamine,C8H12N2O2,168.0898776,0
HMDB0001432,Agmatine,C5H14N4,130.1218465,0
HMDB0001433,Diadenosine heptaphosphate,C20H31N10O28P7,1075.947256,0
HMDB0001439,Phosphoribosyl formamidocarboxamide,C10H15N4O9P,366.0576646,0
HMDB0001441,Dihydropteridine,C6H6N4,134.0592462,0
HMDB0001443,Phosphite,H3O3P,81.98198059,0
HMDB0001444,Adenosine octaphosphate,C20H32N10O31P8,1155.913586,0
HMDB0001445,N-Acetyl-D-glucosaminyldiphosphodolichol,C23H43NO12P2,587.2260489,0
HMDB0001448,Sulfate,H2O4S,97.96737954,0
HMDB0001449,Allopregnanolone,C21H34O2,318.2558803,0
HMDB0001451,(R)-lipoic acid,C8H14O2S2,206.0435211,0
HMDB0001453,Thiocyanate,CHNS,58.98297003,0
HMDB0001454,Guanosine tetraphosphate adenosine,C20H28N10O20P4,852.0431794,0
HMDB0001457,"5-b-Cholestane-3a ,7a ,12a-triol",C27H48O3,420.3603454,0
HMDB0001458,Biotin amide,C10H17N3O2S,243.1041475,0
HMDB0001459,Guanosine triphosphate adenosine,C20H27N10O17P3,772.076849,0
HMDB0001460,Diethylthiophosphate,C4H11O3PS,170.0166514,0
HMDB0001469,Undecaprenyl diphosphate,C55H92O7P2,926.6318283,0
HMDB0001472,Guanosine pentaphosphate adenosine,C20H29N10O23P5,932.0095098,0
HMDB0001474,"3,4-Dihydroxyphenylglycol O-sulfate",C8H10O7S,250.0147234,0
HMDB0001476,3-Hydroxyanthranilic acid,C7H7NO3,153.0425931,0
HMDB0001484,Acetoacetyl-CoA,C25H40N7O18P3S,851.1363377,0
HMDB0001485,Octane,C8H18,114.1408506,0
HMDB0001487,NADH,C21H29N7O14P2,665.1247717,0
HMDB0001488,Nicotinic acid,C6H5NO2,123.0320284,0
HMDB0001490,Vanylglycol,C9H12O4,184.0735589,0
HMDB0001491,Pyridoxal 5'-phosphate,C8H10NO6P,247.0245736,0
HMDB0001492,Gamma-Tocopherol,C28H48O2,416.3654308,0
HMDB0001493,3-Methylcrotonyl-CoA,C26H42N7O17P3S,849.1570732,0
HMDB0001494,Acetylphosphate,C2H5O5P,139.9874598,0
HMDB0001495,Queuine,C12H15N5O3,277.1174894,0
HMDB0001501,Guanosine diphosphate adenosine,C20H26N10O14P2,692.1105186,0
HMDB0001504,Aminoparathion,C10H16NO3PS,261.0588506,0
HMDB0001505,Benzene,C6H6,78.04695019,0
HMDB0001507,Diguanosine diphosphate,C20H26N10O15P2,708.1054332,0
HMDB0001508,dADP,C10H15N5O9P2,411.0345001,0
HMDB0001510,Bupropion,C13H18ClNO,239.1076919,0
HMDB0001511,Phosphocreatine,C4H10N3O5P,211.035807,0
HMDB0001512,Thiamine triphosphate,C12H19N4O10P3S,504.0034737,0
HMDB0001513,Dolichyl diphosphate,C12H26O7P2,344.1153762,0
HMDB0001514,Glucosamine,C6H13NO5,179.0793725,0
HMDB0001517,AICAR,C9H15N4O8P,338.06275,0
HMDB0001518,Alpha-CEHC,C16H22O4,278.1518092,0
HMDB0001520,Flavin Mononucleotide,C17H21N4O9P,456.1046148,0
HMDB0001521,Tetradecanoyl-CoA,C35H62N7O17P3S,977.3135738,0
HMDB0001522,Methylguanidine,C2H7N3,73.06399724,0
HMDB0001525,Imidazole,C3H4N2,68.03744814,0
HMDB0001526,S-Acetyldihydrolipoamide,C10H19NO2S2,249.0857202,0
HMDB0001527,3-Methylthiopropionic acid,C4H8O2S,120.0245002,0
HMDB0001530,Mannitol 1-phosphate,C6H15O9P,262.0453686,0
HMDB0001532,Deoxyadenosine triphosphate,C10H16N5O12P3,491.0008305,0
HMDB0001533,"5,10-Methylene-THF",C20H23N7O6,457.1709815,0
HMDB0001534,5-Formiminotetrahydrofolic acid,C20H24N8O6,472.1818805,0
HMDB0001536,Formamide,CH3NO,45.02146372,0
HMDB0001539,Asymmetric dimethylarginine,C8H18N4O2,202.1429758,0
HMDB0001541,Guanosine hexaphosphate adenosine,C20H30N10O26P6,1011.97584,0
HMDB0001542,N-Acetyllactosamine,C14H25NO11,383.1427606,0
HMDB0001543,Diguanosine hexaphosphate,C20H31N10O30P7,1107.937085,0
HMDB0001544,m-Chlorobenzoic acid,C7H5ClO2,155.9978071,0
HMDB0001545,Pyridoxal,C8H9NO3,167.0582432,0
HMDB0001546,CDP,C9H15N3O11P2,403.0181814,0
HMDB0001550,S-Formylglutathione,C11H17N3O7S,335.0787206,0
HMDB0001551,Palmitaldehyde,C16H32O,240.2453156,0
HMDB0001552,2-Keto-glutaramic acid,C5H7NO4,145.0375077,0
