"ID","mz","MF","Name","category"
459,141.0013357,"C2H8NO2PS","(<U+00A9><d0>?)-Methamidophos",0
460,141.0112047,"C4H9Cl2N","Nornitrogen mustard",0
461,141.0190943,"C2H8NO4P","O-Phosphoethanolamine",0
462,141.0248345,"C6H7NOS","2-Propanoylthiazole",0
463,141.0425931,"C6H7NO3","2-Aminomuconic acid semialdehyde",0
464,141.06122,"C7H11NS","2-(2-Methylpropyl)thiazole",0
465,141.0789786,"C7H11NO2","Ethosuximide",0
466,141.090212,"C6H11N3O","L-Histidinol",0
467,141.1153641,"C8H15NO","(R)-Pelletierine",0
468,141.1517496,"C9H19N","Isometheptene",0
469,141.92473,"AsH3O4","Arsenate",0
470,141.9355427,"C2H6SSe","Methyl methylthio selenide",0
471,141.9758354,"C2H6O3S2","Mesna",0
472,141.9853517,"C2H7O3PS","Dimethylthiophosphate",0
473,141.9935945,"C2H6O5S","(2-hydroxyethoxy)sulfonic acid",0
474,142.0014566,"C4H2N2O4","Alloxan",0
475,142.0088501,"C6H6O2S","Methyl thiophene-2-carboxylate",0
476,142.0266087,"C6H6O4","trans-trans-Muconic acid",0
477,142.0378421,"C5H6N2O3","5-Hydroxymethyluracil",0
478,142.0452356,"C7H10OS","2-[(Ethylthio)methyl]furan",0
479,142.0629942,"C7H10O3","5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone",0
480,142.0782503,"C11H10","1-Methylnaphthalene",0
481,142.0993797,"C8H14O2","2-Octenoic acid",0
482,142.1357652,"C9H18O","2-Methyl-4-heptanone",0
483,142.1721507,"C10H22","N-Decane",0
484,143.0404846,"C6H9NOS","2-Propionyl-2-thiazoline",0
485,143.0582432,"C6H9NO3","Vinylacetylglycine",0
486,143.0734993,"C10H9N","6-Methylquinoline",0
487,143.0768701,"C7H13NS","2-Ethyl-2,5-dihydro-4,5-dimethylthiazole",0
488,143.0946287,"C7H13NO2","Proline betaine",0
489,143.1422476,"C7H17N3","Dehydrospermidine",0
490,143.1673997,"C9H21N","Tripropylamine",0
491,143.9978071,"C6H5ClO2","4-Chlorocatechol",0
492,144.0067416,"C6H8S2","3-(Methylthio)methylthiophene",0
493,144.0341926,"C7H9ClO","Ethchlorvynol",0
494,144.0422587,"C6H8O4","3-Hexenedioic acid",0
495,144.0534921,"C5H8N2O3","N-Nitrosoproline",0
496,144.0575149,"C10H8O","Naphthalene epoxide",0
497,144.0608857,"C7H12OS","S-(3-Methyl-2-butenyl) ethanethioate",0
498,144.0647255,"C4H8N4O2","N,N'-dinitrosopiperazine",0
499,144.0687483,"C9H8N2","5-Methylquinoxaline",0
500,144.0786443,"C7H12O3","4-Hydroxycyclohexylcarboxylic acid",0
501,144.0898776,"C6H12N2O2","4-Amino-1-piperidinecarboxylic acid",0
502,144.1150298,"C8H16O2","Caprylic acid",0
503,144.1262631,"C7H16N2O","N-Acetylcadaverine",0
504,144.1374965,"C6H16N4","Homoagmatine",0
505,144.1514153,"C9H20O","Diisobutylcarbinol",0
506,145.0163783,"C8H3NO2","Diatretin 2",0
507,145.0375077,"C5H7NO4","2-Keto-glutaramic acid",0
508,145.0527639,"C9H7NO","1H-Indole-3-carboxaldehyde",0
509,145.0738932,"C6H11NO3","Isobutyrylglycine",0
510,145.0851266,"C5H11N3O2","4-Guanidinobutanoic acid",0
511,145.0891494,"C10H11N","2,4-Dimethyl-1H-indole",0
512,145.0925202,"C7H15NS","(<U+00A9><d0>?)-2-Butylthiazolidine",0
513,145.1102787,"C7H15NO2","Acetylcholine",0
514,145.1578976,"C7H19N3","Spermidine",0
515,145.9092978,"C2HCl3O","TCE epoxide",0
516,145.9118298,"H2O4Se","Selenate",0
517,145.9690055,"C6H4Cl2","P-Dichlorobenzene",0
518,145.9860062,"C5H6OS2","4-Mercapto-5-methyl-3(2H)-thiophenone",0
519,146.0215233,"C5H6O5","Oxoglutaric acid",0
520,146.0223917,"C6H10S2","Di-2-propenyl disulfide, 9CI",0
521,146.0367794,"C9H6O2","Coumarin",0
522,146.0401503,"C6H10O2S","Dihydro-2-methoxy-2-methyl-3(2H)-thiophenone",0
523,146.0513841,"C5H10N2OS","2-methyl-1,3-thiazolidine-2-carboxamide",0
524,146.0579088,"C6H10O4","2-Methylglutaric acid",0
525,146.0691422,"C5H10N2O3","L-Glutamine",0
526,146.0731649,"C10H10O","4-Phenyl-2-butenal",0
527,146.0765358,"C7H14OS","4-Methyl-4-(methylthio)-2-pentanone",0
528,146.0843983,"C9H10N2","Dimethylbenzimidazole",0
529,146.0942943,"C7H14O3","3-Hydroxyisoheptanoic acid",0
530,146.1055277,"C6H14N2O2","L-Lysine",0
531,146.1095504,"C11H14","(3-Methyl-2-butenyl)-benzene",0
532,146.1129213,"C8H18S","Dibutyl sulfide",0
533,146.1306798,"C8H18O2","(R)-1,3-Octanediol",0
534,147.0176407,"C5H9NS2","Ibervirin",0
535,147.0320284,"C8H5NO2","Indole-5,6-quinone",0
536,147.0353992,"C5H9NO2S","Thiomorpholine 3-carboxylate",0
537,147.0531578,"C5H9NO4","L-Glutamic acid",0
538,147.0684139,"C9H9NO","Indole-3-carbinol",0
539,147.0895433,"C6H13NO3","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",0
540,147.1047994,"C10H13N","5,6,7,8-Tetrahydro-4-methylquinoline",0
541,147.9249478,"C2H3Cl3O","2,2,2-Trichloroethanol",0
542,148.0007879,"C4H4O6","Dihydroxyfumaric acid",0
543,148.0016563,"C5H8OS2","Dihydro-4-mercapto-5-methyl-3(2H)-thiophenone",0
544,148.0194148,"C5H8O3S","2-Oxo-4-methylthiobutanoic acid",0
545,148.0371734,"C5H8O5","Citramalic acid",0
546,148.0380418,"C6H12S2","2-Propenyl propyl disulfide",0
547,148.0484068,"C4H8N2O4","Hydroxylated lecithin",0
548,148.0524295,"C9H8O2","Cinnamic acid",0
549,148.0558003,"C6H12O2S","3-(Methylthio)propyl acetate",0
550,148.0735589,"C6H12O4","Mevalonic acid",0
551,148.088815,"C10H12O","Cuminaldehyde",0
552,148.0921858,"C7H16OS","R-3-(Methylthio)-1-hexanol",0
553,148.1000484,"C9H12N2","Nornicotine",0
554,148.1252005,"C11H16","Pentylbenzene",0
555,149.0299199,"C8H7NS","2-Methylbenzothiazole",0
556,149.0332907,"C5H11NS2","Dihydro-4,6-dimethyl-4H-1,3,5-dithiazine",0
557,149.0436557,"C3H7N3O4","(3-Nitroamino)alanine",0
558,149.0476785,"C8H7NO2","5,6-Dihydroxyindole",0
559,149.0510493,"C5H11NO2S","Penicillamine",0
560,149.0607417,"C6H12ClNO","Sevelamer",0
561,149.0701452,"C6H7N5","6-Methyladenine",0
562,149.084064,"C9H11NO","Venoterpine",0
563,149.1051934,"C6H15NO3","Triethanolamine",0
564,149.1204495,"C10H15N","Phentermine",0
565,149.9598492,"CHF3O3S","Trifluoromethanesulfonic acid",0
566,149.9809208,"C4H6O2S2","Asparagusic acid",0
567,149.9986794,"C4H6O4S","Thiodiacetic acid",0
568,150.0139355,"C8H6OS","2-(2-Thienyl)furan",0
569,150.0164379,"C4H6O6","D-Tartaric acid",0
570,150.0173063,"C5H10OS2","2-Methyl-2-(methyldithio)propanal",0
571,150.0316941,"C8H6O3","Phenylglyoxylic acid",0
572,150.0350649,"C5H10O3S","(<U+00A9><d0>?)-2-Hydroxy-4-(methylthio)butanoic acid",0
573,150.0440703,"C4H7FN2O3","alpha-Fluoro-beta-ureidopropionic acid",0
574,150.0528234,"C5H10O5","D-Xylose",0
575,150.0536918,"C6H14S2","Diisopropyl disulfide",0
576,150.0541608,"C6H6N4O","7-Methylhypoxanthine",0
577,150.0555035,"C8H8NO2","Aminochrome o-semiquinone",0
578,150.0680796,"C9H10O2","Hydrocinnamic acid",0
579,150.079313,"C8H10N2O","6-Methylnicotinamide",0
580,150.1044651,"C10H14O","Thymol",0
581,150.1156985,"C9H14N2","2,5-Dimethyl-3-propylpyrazine",0
582,150.1408506,"C11H18","Cystophorene",0
583,151.0091845,"C7H5NOS","1,2-Benzisothiazol-3(2H)-one",0
584,151.0303138,"C4H9NO3S","(S)C(S)S-S-Methylcysteine sulfoxide",0
585,151.0494098,"C5H5N5O","Guanine",0
586,151.0633285,"C8H9NO2","Acetaminophen",0
587,151.0745619,"C7H9N3O","chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a",0
588,151.099714,"C9H13NO","N-Methylphenylethanolamine",0
589,151.1360995,"C10H17N","Amantadine",0
590,151.8752343,"Cl3OP","Phosphoryl chloride",0
591,151.8754108,"CCl4","Carbon tetrachloride",0
592,151.9779442,"C3H4O5S","3-Sulfinylpyruvic acid",0
593,151.9788123,"C4H8S3","3,5-Dimethyl-1,2,4-trithiolane",0
594,151.9965709,"C4H8O2S2","1,4-Dithiane-2,5-diol",0
595,152.0156668,"C5H4N4S","Mercaptopurine",0
596,152.0295856,"C8H8OS","S-Methyl benzenecarbothioate",0
597,152.0334254,"C5H4N4O2","Xanthine",0
598,152.0408194,"C7H8N2S","5,7-Dihydro-2-methylthieno[3,4-d]pyrimidine",0
599,152.0473441,"C8H8O3","p-Hydroxyphenylacetic acid",0
600,152.0585775,"C7H8N2O2","N1-Methyl-2-pyridone-5-carboxamide",0
601,152.0684735,"C5H12O5","Ribitol",0
602,152.0837296,"C9H12O2","2-Isopropyl-1,4-benzenediol",0
603,152.094963,"C8H12N2O","2-Methoxy-(3 or 5 or 6)-isopropylpyrazine",0
604,152.1201151,"C10H16O","(-)-trans-Carveol",0
605,152.1565006,"C11H20","1,4-Undecadiene",0
606,152.9918199,"C3H7NO2S2","Thiocysteine",0
607,153.0095784,"C3H7NO4S","3-Sulfinoalanine",0
608,153.0425931,"C7H7NO3","3-Hydroxyanthranilic acid",0
609,153.0650599,"C5H7N5O","FAPy-adenine",0
610,153.0789786,"C8H11NO2","Dopamine",0
611,153.090212,"C7H11N3O","N-Acetylhistamine",0
612,153.1153641,"C9H15NO","psi-Pelletierine",0
613,153.9608687,"C2ClF5","Chloropentafluoroethane",0
614,153.9758354,"C3H6O3S2","(E)-S-1-Propenyl thiosulfate",0
615,153.9944624,"C4H10S3","Methyl propyl trisulfide",0
616,154.0088501,"C7H6O2S","1-(2-Thienyl)-1,2-propanedione",0
617,154.0122209,"C4H10O2S2","1,4-Dithiothreitol",0
618,154.0266087,"C7H6O4","Gentisic acid",0
619,154.0394954,"C4H11O4P","Diethylphosphate",0
620,154.0418648,"C11H6O","1-Phenyl-2,4-pentadiyn-1-one",0
621,154.0452356,"C8H10OS","1-(2-Thienyl)-1-butanone",0
622,154.0629942,"C8H10O3","Hydroxytyrosol",0
623,154.0782503,"C12H10","Biphenyl",0
624,154.0816211,"C9H14S","2-Pentylthiophene",0
625,154.0993797,"C9H14O2","Methyl 2-octynoate",0
626,154.1357652,"C10H18O","Alpha-Terpineol",0
627,154.1721507,"C11H22","1-Undecene",0
628,155.0218577,"C6H5NO4","4-Nitrocatechol",0
629,155.0252289,"C3H9NO4S","(3-aminopropoxy)sulfonic acid",0
630,155.0268548,"C5H11Cl2N","Mechlorethamine",0
631,155.0347443,"C3H10NO4P","N-Methylethanolaminium phosphate",0
632,155.0404846,"C7H9NOS","5-Acetyl-2,4-dimethylthiazole",0
633,155.0694765,"C6H9N3O2","L-Histidine",0
634,155.0734993,"C11H9N","4-Phenylpyridine",0
635,155.0768701,"C8H13NS","7-Isothiocyanato-1-heptene",0
636,155.0946287,"C8H13NO2","Arecoline",0
637,155.1310142,"C9H17NO","Methylisopelletierine",0
638,155.1673997,"C10H21N","Propylhexedrine",0
639,155.9195829,"C2H4S4","1,2,4,5-Tetrathiane",0
640,155.972859,"C2H4O6S","2-(sulfooxy)acetic acid",0
641,155.9823744,"C2H5O6P","Phosphoglycolic acid",0
642,155.9914855,"C3H8O3S2","S-Propyl thiosulfate",0
643,155.9978071,"C7H5ClO2","m-Chlorobenzoic acid",0
644,156.0058732,"C6H4O5","2,5-Furandicarboxylic acid",0
645,156.0067416,"C7H8S2","Methyl phenyl disulfide",0
646,156.0171066,"C5H4N2O4","Orotic acid",0
647,156.0245002,"C7H8O2S","3-(Acetylthio)-2-methylfuran",0
648,156.0422587,"C7H8O4","Ascladiol",0
649,156.0534921,"C6H8N2O3","5-Hydroxymethyl-4-methyluracil",0
650,156.0575149,"C11H8O","1-Naphthaldehyde",0
651,156.0608857,"C8H12OS","2-[(Isopropylthio)methyl]furan",0
652,156.0687483,"C10H8N2","3-Indoleacetonitrile",0
653,156.0786443,"C8H12O3","8-Hydroxy-5,6-octadienoic acid",0
654,156.0939004,"C12H12","2,6-Dimethyl-naphtalene",0
655,156.1150298,"C9H16O2","4-Hydroxynonenal",0
656,156.1514153,"C10H20O","Menthol",0
657,156.1878008,"C11H24","Undecane",0
658,156.9964274,"C3H8ClNO2S","L-cysteine Hydrochloride",0
659,157.0375077,"C6H7NO4","2-Aminomuconic acid",0
660,157.0527638,"C10H7NO","1-nitrosonaphthalene",0
661,157.0738932,"C7H11NO3","3-Methylcrotonylglycine",0
662,157.0925202,"C8H15NS","7-(Methylthio)heptanenitrile",0
663,157.1102787,"C8H15NO2","Tranexamic Acid",0
664,157.935233,"C2H6S4","Dimethyl tetrasulfide",0
665,157.9456833,"C4H5Cl3","Vinyl chloride-vinylidene chloride copolymer",0
666,157.9625074,"C2H7O2PS2","Dimethyldithiophosphate",0
667,158.0215233,"C6H6O5","Zymonic acid",0
668,158.0327567,"C5H6N2O4","4,5-Dihydroorotic acid",0
669,158.0401503,"C7H10O2S","S-(4,5-Dihydro-2-methyl-3-furanyl) ethanethioate",0
670,158.0439901,"C4H6N4O3","Allantoin",0
671,158.0579088,"C7H10O4","Succinylacetone",0
672,158.0691422,"C6H10N2O3","1-(Hydroxymethyl)-5,5-dimethyl-2,4-imidazolidinedione",0
673,158.0731649,"C11H10O","2-Methoxynaphthalene",0
674,158.0765358,"C8H14OS","S-Isopropyl 3-methylbut-2-enethioate",0
675,158.0942943,"C8H14O3","cis-4-Hydroxycyclohexylacetic acid",0
676,158.1095504,"C12H14","Butadiene-styrene rubber",0
677,158.1306798,"C9H18O2","Oenanthic ether",0
678,158.1670653,"C10H22O","Decyl alcohol",0
679,159.0176407,"C6H9NS2","(E)-4-Isothiocyanato-1-(methylthio)-1-butene",0
680,159.0531578,"C6H9NO4","L-2-Amino-4-methylenepentanedioic acid",0
681,159.0643912,"C5H9N3O3","L-Hexahydro-3-imino-1,2,4-oxadiazepine-3-carboxylic acid",0
682,159.0684139,"C10H9NO","Indoleacetaldehyde",0
683,159.0895433,"C7H13NO3","2-Methylbutyrylglycine",0
684,159.1047994,"C11H13N","Pargyline",0
685,159.1081702,"C8H17NS","(<U+00A9><d0>?)-2-Pentylthiazolidine",0
686,159.1259288,"C8H17NO2","DL-2-Aminooctanoic acid",0
687,159.1735477,"C8H21N3","Aminopropylcadaverine",0
688,160.0016563,"C6H8OS2","(2-Furanylmethyl) methyl disulfide",0
689,160.0171869,"C6H5FO4","4-Fluoromuconolactone",0
690,160.0194148,"C6H8O3S","Thiacremonone",0
691,160.0346709,"C10H8S","2-Naphthalenethiol",0
692,160.0371734,"C6H8O5","Oxoadipic acid",0
693,160.0484068,"C5H8N2O4","Tricholomic acid",0
694,160.0524295,"C10H8O2","6-Methylcoumarin",0
695,160.0735589,"C7H12O4","3-Methyladipic acid",0
696,160.0748963,"C8H8N4","Hydralazine",0
697,160.0847923,"C6H12N2O3","D-Alanyl-D-alanine",0
698,160.088815,"C11H12O","3-Methyl-4-phenyl-3-buten-2-one",0
699,160.0921858,"C8H16OS","2-Methyl-4-propyl-1,3-oxathiane",0
700,160.1000484,"C10H12N2","Tryptamine",0
701,160.1099444,"C8H16O3","7-Hydroxyoctanoic acid",0
702,160.1211778,"C7H16N2O2","N(6)-Methyllysine",0
703,160.1252005,"C12H16","1-(1-Methylethenyl)-4-(1-methylethyl)benzene",0
704,160.1463299,"C9H20O2","xi-1-Ethoxy-1-pentyloxyethane",0
705,161.0324223,"C5H7NO5","A-Ketoglutaric acid oxime",0
706,161.0332907,"C6H11NS2","Erucin",0
707,161.0476785,"C9H7NO2","2-Indolecarboxylic acid",0
708,161.0510493,"C6H11NO2S","trans-S-(1-Propenyl)-L-cysteine",0
709,161.0589119,"C8H7N3O","4-Acetylimidazo[4,5-c]pyridine",0
710,161.0688078,"C6H11NO4","Aminoadipic acid",0
711,161.084064,"C10H11NO","Tryptophanol",0
712,161.1051934,"C7H15NO3","L-Carnitine",0
713,161.1204495,"C11H15N","5,6,7,8-Tetrahydro-2,4-dimethylquinoline",0
714,161.8985023,"H3O3PSe","Phosphoroselenoic acid",0
715,161.9042124,"C2HCl3O2","Trichloroacetic acid",0
716,161.9639202,"C6H4Cl2O","2,4-Dichlorophenol",0
717,162.0099128,"C4H6N2O3S","N-Nitrosothiazolidine-4-carboxylic acid",0
718,162.0164379,"C5H6O6","4-Hydroxy-2-oxoglutaric acid",0
719,162.0173063,"C6H10OS2","S-2-Propenyl 1-propenesulfinothioate",0
720,162.0285397,"C5H10N2S2","1-Piperazinecarbodithioic acid",0
721,162.0292494,"C7H5F3O","para-Trifluoromethylphenol",0
722,162.0316941,"C9H6O3","3 Hydroxycoumarin",0
723,162.0350649,"C6H10O3S","1,2-Dihydroxy-3-keto-5-methylthiopentene",0
724,162.0429274,"C8H6N2O2","Quindoxin",0
725,162.0462983,"C5H10N2O2S","Methomyl",0
726,162.0469502,"C13H6","1-Tridecene-3,5,7,9,11-pentayne",0
727,162.0528234,"C6H10O5","2-Hydroxyadipic acid",0
728,162.0536918,"C7H14S2","(-)-1-Methylpropyl 1-propenyl disulfide",0
729,162.0640568,"C5H10N2O4","Glycyl-Serine",0
730,162.0680796,"C10H10O2","4,5-Dihydro-1-benzoxepin-3(2H)-one",0
731,162.0714504,"C7H14O2S","Ethyl 4-(methylthio)butyrate",0
732,162.079313,"C9H10N2O","Norcotinine",0
733,162.0892089,"C7H14O4","2-(1-Ethoxyethoxy)propanoic acid",0
734,162.1004423,"C6H14N2O3","5-Hydroxylysine",0
735,162.1044651,"C11H14O","1-Phenyl-1-pentanone",0
736,162.1078359,"C8H18OS","(S1)-Methoxy-3-heptanethiol",0
737,162.1156985,"C10H14N2","L(-)-Nicotine",0
738,162.1255944,"C8H18O3","(3R,7R)-1,3,7-Octanetriol",0
739,162.1408506,"C12H18","1,3-Diisopropylbenzene",0
740,162.8994614,"CCl3NO2","1,2-Diacylglycerol-LD-PS-pool",0
741,162.9761698,"C4H5NO2S2","Raphanusamic acid",0
742,162.9939283,"C4H5NO4S","Acesulfame",0
743,163.0125553,"C5H9NOS2","3-Methylsulfinylpropyl isothiocyanate",0
744,163.0303138,"C5H9NO3S","Acetylcysteine",0
745,163.04557,"C9H9NS","1-Isothiocyanato-2-phenylethane",0
746,163.0480724,"C5H9NO5","4-Hydroxy-L-glutamic acid",0
747,163.0489408,"C6H13NS2","Thialdine",0
748,163.0494098,"C6H5N5O","Pterin",0
749,163.0633285,"C9H9NO2","4-(3-Pyridyl)-3-butenoic acid",0
750,163.0666994,"C6H13NO2S","S-(2-carboxypropyl)-Cysteamine",0
751,163.0844579,"C6H13NO4","Bicine",0
752,163.0857953,"C7H9N5","6-Dimethylaminopurine",0
753,163.099714,"C10H13NO","2,3,6,7-Tetrahydro-7-methylcyclopent[b]azepin-8(1H)-one",0
754,163.1360995,"C11H17N","Mephentermine",0
755,163.8754108,"C2Cl4","Perchloroethylene",0
756,163.9198625,"C2H3Cl3O2","Chloral hydrate",0
757,163.9607266,"C3H4Cl2F2O","Methoxyflurane",0
758,164.0182365,"AsC5H13O","Arsenocholine",0
759,164.0329564,"C6H12OS2","S-2-Propenyl 1-propanesulfinothioate",0
760,164.0473441,"C9H8O3","Phenylpyruvic acid",0
761,164.0585775,"C8H8N2O2","Ricinine",0
762,164.0619483,"C5H12N2O2S","4-Thialysine",0
763,164.0626003,"C13H8","(E)-1,11-Tridecadiene-3,5,7,9-tetrayne",0
764,164.0684735,"C6H12O5","L-Fucose",0
765,164.0693419,"C7H16S2","Butyl isopropyl disulfide",0
766,164.0837296,"C10H12O2","Benzenebutanoic acid",0
767,164.094963,"C9H12N2O","Kynuramine",0
768,164.104859,"C7H16O4","Triethylene Glycol Monomethyl Ether",0
769,164.1061964,"C8H12N4","1-Pyrimidinylpiperazine",0
770,164.1201151,"C11H16O","1-(1-Methoxy-1-methylethyl)-4-methylbenzene",0
771,164.1313485,"C10H16N2","2,5-Diethyl-3,6-dimethylpyrazine",0
772,164.9384337,"C4HCl2NO2","Dichloromaleimide",0
773,165.0248345,"C8H7NOS","4-Hydroxybenzyl isothiocyanate",0
774,165.0286744,"C5H3N5O2","8-Oxoguanine",0
775,165.0425931,"C8H7NO3","4-Pyridoxolactone",0
776,165.0459639,"C5H11NO3S","Methionine sulfoxide",0
777,165.0650599,"C6H7N5O","7-Methylguanine",0
778,165.0789786,"C9H11NO2","3-Pyridinebutanoic acid",0
779,165.1153641,"C10H15NO","Pseudoephedrine",0
780,165.9758354,"C4H6O3S2","Asparagusic acid syn-S-oxide",0
781,166.0266087,"C8H6O4","Phthalic acid",0
782,166.02998,"C5H10O4S","[(3-methylbut-2-en-1-yl)oxy]sulfonic acid",0
783,166.0313169,"C6H6N4S","6-Methylmercaptopurine",0
784,166.0477381,"C5H10O6","Arabinonic acid",0
785,166.0486065,"C6H14OS2","S-Propyl 1-propanesulfinothioate",0
786,166.0490755,"C6H6N4O2","3-Methylxanthine",0
787,166.0504181,"C8H8NO3","Noradrenochrome o-semiquinone",0
788,166.056469,"C8H10N2S","Ethionamide",0
789,166.0629942,"C9H10O3","3-(3-Hydroxyphenyl)propanoic acid",0
790,166.0782503,"C13H10","1,3,11-Tridecatriene-5,7,9-triyne",0
791,166.0816211,"C10H14S","3-(4-Methyl-3-pentenyl)thiophene",0
792,166.0841236,"C6H14O5","1-Deoxy-D-glucitol",0
793,166.0966944,"C6H10N6","Cyromazine",0
794,166.0993797,"C10H14O2","Perillic acid",0
795,166.1106131,"C9H14N2O","3-Isopropyl-2-methoxy-5-methylpyrazine",0
796,166.1357652,"C11H18O","(-)-Nopol",0
797,166.1721507,"C12H22","trans-2-trans-4-Nonadiene",0
798,166.9863405,"C7H5NS2","2(3H)-Benzothiazolethione",0
799,167.020515,"C5H3N4O3","Urate radical",0
800,167.0218577,"C7H5NO4","Quinolinic acid",0
801,167.0252285,"C4H9NO4S","Homocysteinesulfinic acid",0
802,167.0265659,"C5H5N5S","Thioguanine",0
803,167.0364619,"C3H9N3O3S","Taurocyamine",0
804,167.0443244,"C5H5N5O2","2,8-Dihydroxyadenine",0
805,167.051718,"C7H9N3S","Zapotidine",0
806,167.0582432,"C8H9NO3","Pyridoxal",0
807,167.0694765,"C7H9N3O2","(S)-Spinacine",0
808,167.0946287,"C9H13NO2","3-Methoxytyramine",0
809,167.1310142,"C10H17NO","Myrtine",0
810,167.1673997,"C11H21N","Mecamylamine",0
811,167.9511928,"C4H8SSe","Methyl (2-propenylthio) selenide",0
812,167.9728586,"C3H4O6S","3-Sulfopyruvic acid",0
813,167.9823744,"C3H5O6P","Phosphoenolpyruvic acid",0
814,168.0009839,"C3H2F6O","Desflurane",0
815,168.0101125,"C5H12S3","Methyl 1-(methylthio)propyl disulfide",0
816,168.02834,"C5H4N4O3","Uric acid",0
817,168.0422587,"C8H8O4","Vanillic acid",0
818,168.0534921,"C7H8N2O3","2,3-Diaminosalicylic acid",0
819,168.0575149,"C12H8O","Capillin",0
820,168.0687483,"C11H8N2","Beta-Carboline",0
821,168.0786443,"C9H12O3","2,6-Dimethoxy-4-methylphenol",0
822,168.0898776,"C8H12N2O2","Pyridoxamine",0
823,168.0939004,"C13H12","2,4,6,8-Tridecatetrayne",0
824,168.0972712,"C10H16S","2-Hexylthiophene",0
825,168.1150298,"C10H16O2","trans-4,5-epoxy-2(E)-decenal",0
826,168.1514153,"C11H20O","10-Undecenal",0
827,168.1878008,"C12H24","(+/-)-N,N-Dimethyl menthyl succinamide",0
828,168.9642003,"C3H7NO2Se","Selenocysteine",0
829,168.9930561,"C7H4ClNO2","Chlorzoxazone",0
830,169.004493,"C3H7NO5S","Cysteic acid",0
831,169.0140089,"C3H8NO5P","2-Amino-3-phosphonopropionic acid",0
832,169.0375077,"C7H7NO4","2-Furoylglycine",0
833,169.040879,"C4H11NO4S","[2-(dimethylamino)ethoxy]sulfonic acid",0
834,169.0503944,"C4H12NO4P","Phosphodimethylethanolamine",0
835,169.0738932,"C8H11NO3","Norepinephrine",0
836,169.0891494,"C12H11N","4-Aminobiphenyl",0
837,169.0925202,"C9H15NS","4-Butyl-5-ethylthiazole",0
838,169.1102787,"C9H15NO2","Homoarecoline",0
839,169.935233,"C3H6S4","1,2,4,6-Tetrathiepane",0
840,169.9885086,"C3H6O6S","(S)-3-Sulfonatolactate",0
841,169.9980245,"C3H7O6P","D-Glyceraldehyde 3-phosphate",0
842,170.0166514,"C4H11O3PS","Diethylthiophosphate",0
843,170.0215233,"C7H6O5","Gallic acid",0
844,170.0223917,"C8H10S2","Benzyl methyl disulfide",0
845,170.0401503,"C8H10O2S","2,5-Dimethyl-3-furanthiol acetate",0
846,170.0513836,"C7H10N2OS","Propylthiouracil",0
847,170.0579088,"C8H10O4","3,4-Dihydroxyphenylglycol",0
848,170.0731649,"C12H10O","Methyl beta-naphthyl ketone",0
849,170.0843983,"C11H10N2","2-Amino-5-phenylpyridine",0
850,170.0942943,"C9H14O3","1,4-Ipomeadiol",0
851,170.1055277,"C8H14N2O2","Levetiracetam",0
852,170.1095504,"C13H14","1,6,7-Trimethylnaphthalene",0
853,170.1129213,"C10H18S","(+/-)-2,8-Epithio-cis-p-menthane",0
854,170.1306798,"C10H18O2","cis-4-Decenoic acid",0
855,170.1670653,"C11H22O","Undecanal",0
856,170.2034508,"C12H26","N-Dodecane",0
857,171.0023845,"C3H9NO3S2","L-Homocysteine sulfonic acid",0
858,171.0353992,"C7H9NO2S","2-(4-Methyl-5-thiazolyl)ethyl formate",0
859,171.0531578,"C7H9NO4","Tetrahydrodipicolinate",0
860,171.0643912,"C6H9N3O3","Metronidazole",0
861,171.1047994,"C12H13N","Rasagiline",0
862,171.1081702,"C9H17NS","2,5-Dihydro-4,5-dimethyl-2-(2-methylpropyl)thiazole",0
863,171.1259288,"C9H17NO2","Gabapentin",0
864,171.1623143,"C10H21NO","N,2,3-Trimethyl-2-(1-methylethyl)butanamide",0
865,172.0136745,"C3H9O6P","Glycerol 3-phosphate",0
866,172.0194148,"C7H8O3S","p-Toluenesulfonic acid",0
867,172.0289307,"C7H9O3P","Monomethyl phenylphosphonate",0
868,172.0306482,"C6H8N2O2S","Sulfanilamide",0
869,172.0484068,"C6H8N2O4","Hydantoin-5-propionic acid",0
870,172.0524295,"C11H8O2","Menadione",0
871,172.0636629,"C10H8N2O","3-Acetyl-2,7-naphthyridine",0
872,172.0735589,"C8H12O4","2-Octenedioic acid",0
873,172.0847923,"C7H12N2O3","Glycylproline",0
874,172.088815,"C12H12O","2-Ethoxynaphthalene",0
875,172.0921858,"C9H16OS","S-(3-Methyl-2-butenyl) 2-methylpropanethioate",0
876,172.1000484,"C11H12N2","1,2,3,4-Tetrahydro-beta-carboline",0
877,172.1099444,"C9H16O3","Tetrahydrofurfuryl butyrate",0
878,172.1252005,"C13H16","1,2-Dihydro-1,1,6-trimethylnaphthalene",0
879,172.1463299,"C10H20O2","Capric acid",0
880,172.1827154,"C11H24O","1-Undecanol",0
881,173.0476785,"C10H7NO2","Quinaldic acid",0
882,173.0688078,"C7H11NO4","N-Acetyl-L-glutamate 5-semialdehyde",0
883,173.0800412,"C6H11N3O3","2-Oxoarginine",0
884,173.084064,"C11H11NO","4-Amino-2-methyl-1-naphthol",0
